Generated by Byte Software™
Provided by Byte CBT (@byte.cbt)


Rebirth: 4, Orb Type: Ethereal, City: Magma City, Pet Type: Rare, Glitch Speed: 8
Rebirth: 246999, Orb Type: Yellow, City: Snow City, Pet Type: Omega, Glitch Speed: 266
Rebirth: 251999, Orb Type: Yellow, City: City, Pet Type: Omega, Glitch Speed: 189
Rebirth: 259999, Orb Type: Yellow, City: Snow City, Pet Type: Omega, Glitch Speed: 273
Rebirth: 263999, Orb Type: Yellow, City: City, Pet Type: Epic, Glitch Speed: 220
Rebirth: 275999, Orb Type: Yellow, City: City, Pet Type: Epic, Glitch Speed: 225
Rebirth: 286999, Orb Type: Yellow, City: Snow City, Pet Type: Omega, Glitch Speed: 287
Rebirth: 289999, Orb Type: Yellow, City: City, Pet Type: Omega, Glitch Speed: 203
Rebirth: 300799, Orb Type: Yellow, City: City, Pet Type: Epic, Glitch Speed: 235
Rebirth: 300999, Orb Type: Yellow, City: Snow City, Pet Type: Omega, Glitch Speed: 294
Rebirth: 309999, Orb Type: Yellow, City: City, Pet Type: Omega, Glitch Speed: 210
Rebirth: 313599, Orb Type: Yellow, City: City, Pet Type: Epic, Glitch Speed: 240
Rebirth: 329999, Orb Type: Yellow, City: Snow City, Pet Type: Omega, Glitch Speed: 308
Rebirth: 344999, Orb Type: Yellow, City: Snow City, Pet Type: Omega, Glitch Speed: 315
Rebirth: 351999, Orb Type: Yellow, City: City, Pet Type: Omega, Glitch Speed: 224
Rebirth: 373999, Orb Type: Yellow, City: City, Pet Type: Omega, Glitch Speed: 231
Rebirth: 375999, Orb Type: Yellow, City: Snow City, Pet Type: Omega, Glitch Speed: 329
Rebirth: 391999, Orb Type: Yellow, City: Snow City, Pet Type: Omega, Glitch Speed: 336
Rebirth: 419999, Orb Type: Yellow, City: City, Pet Type: Omega, Glitch Speed: 245
Rebirth: 443999, Orb Type: Yellow, City: City, Pet Type: Omega, Glitch Speed: 252
Rebirth: 493999, Orb Type: Yellow, City: City, Pet Type: Omega, Glitch Speed: 266
Rebirth: 519999, Orb Type: Yellow, City: City, Pet Type: Omega, Glitch Speed: 273
Rebirth: 573999, Orb Type: Yellow, City: City, Pet Type: Omega, Glitch Speed: 287
Rebirth: 601999, Orb Type: Yellow, City: City, Pet Type: Omega, Glitch Speed: 294
Rebirth: 659999, Orb Type: Yellow, City: City, Pet Type: Omega, Glitch Speed: 308
Rebirth: 689999, Orb Type: Yellow, City: City, Pet Type: Omega, Glitch Speed: 315
Rebirth: 751999, Orb Type: Yellow, City: City, Pet Type: Omega, Glitch Speed: 329
Rebirth: 783999, Orb Type: Yellow, City: City, Pet Type: Omega, Glitch Speed: 336


Generated by Byte Software™
Provided by Byte CBT (@byte.cbt)
